LAT;;;;;10.8230;10.8230;10.8230
LON;;;;;106.630;106.630;106.630
ASL;;;;;7.00000;7.00000;7.00000
CITY;;;;;Ho Chi Minh City;Ho Chi Minh City;Ho Chi Minh City
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc
NAME;;;;;Temperature;Relative Humidity;Shortwave Radiation
UNIT;;;;;°C;%;W/m2
AGGREGATION;;;;;;;
UTC_OFFSET;;;;;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Shortwave Radiation  [sfc]
2019;05;10;01;00;26.13;89.00;0.00
2019;05;10;02;00;25.67;91.00;0.00
2019;05;10;03;00;25.36;92.00;0.00
2019;05;10;04;00;25.06;93.00;0.00
2019;05;10;05;00;24.88;93.00;0.00
2019;05;10;06;00;25.38;90.00;14.24
2019;05;10;07;00;27.42;79.00;186.01
2019;05;10;08;00;29.67;67.00;394.27
2019;05;10;09;00;31.29;59.00;580.28
2019;05;10;10;00;32.63;55.00;728.02
2019;05;10;11;00;31.68;57.00;393.38
2019;05;10;12;00;31.44;58.00;310.61
2019;05;10;13;00;32.53;55.00;507.30
2019;05;10;14;00;30.66;63.00;173.55
2019;05;10;15;00;29.95;67.00;141.51
2019;05;10;16;00;29.24;71.00;112.14
2019;05;10;17;00;28.59;74.00;69.42
2019;05;10;18;00;27.97;77.00;26.70
2019;05;10;19;00;27.62;81.00;0.00
2019;05;10;20;00;27.47;81.00;0.00
2019;05;10;21;00;27.58;80.00;0.00
2019;05;10;22;00;27.72;79.00;0.00
2019;05;10;23;00;27.88;79.00;0.00
2019;05;11;00;00;27.68;80.00;0.00
2019;05;11;01;00;27.50;81.00;0.00
2019;05;11;02;00;27.24;83.00;0.00
2019;05;11;03;00;27.12;83.00;0.00
2019;05;11;04;00;27.07;84.00;0.00
2019;05;11;05;00;27.07;84.00;0.00
2019;05;11;06;00;27.21;83.00;5.34
2019;05;11;07;00;27.76;81.00;40.94
2019;05;11;08;00;28.71;76.00;142.40
2019;05;11;09;00;30.11;68.00;207.37
2019;05;11;10;00;31.12;62.00;330.19
2019;05;11;11;00;31.96;57.00;410.29
2019;05;11;12;00;32.06;56.00;372.02
2019;05;11;13;00;33.68;51.00;440.55
2019;05;11;14;00;32.13;55.00;307.05
2019;05;11;15;00;31.80;56.00;260.77
2019;05;11;16;00;31.41;58.00;210.93
2019;05;11;17;00;30.82;60.00;125.49
2019;05;11;18;00;30.10;64.00;48.06
2019;05;11;19;00;29.23;68.00;0.89
2019;05;11;20;00;28.72;72.00;0.00
2019;05;11;21;00;28.50;76.00;0.00
2019;05;11;22;00;28.57;78.00;0.00
2019;05;11;23;00;28.69;81.00;0.00
2019;05;12;00;00;28.44;83.00;0.00
2019;05;12;01;00;28.27;84.00;0.00
2019;05;12;02;00;27.81;86.00;0.00
2019;05;12;03;00;27.52;86.00;0.00
2019;05;12;04;00;27.30;86.00;0.00
2019;05;12;05;00;27.09;85.00;0.00
2019;05;12;06;00;27.40;82.00;9.79
2019;05;12;07;00;28.78;75.00;131.72
2019;05;12;08;00;30.13;69.00;265.22
2019;05;12;09;00;31.34;61.00;436.10
2019;05;12;10;00;32.41;56.00;660.38
2019;05;12;11;00;32.84;54.00;642.58
2019;05;12;12;00;33.32;51.00;567.82
2019;05;12;13;00;34.38;48.00;614.99
2019;05;12;14;00;33.24;51.00;416.52
2019;05;12;15;00;32.95;51.00;345.32
2019;05;12;16;00;33.38;51.00;438.77
2019;05;12;17;00;31.99;55.00;159.31
2019;05;12;18;00;31.18;58.00;40.94
2019;05;12;19;00;30.40;61.00;0.00
2019;05;12;20;00;29.37;68.00;0.00
2019;05;12;21;00;28.74;73.00;0.00
2019;05;12;22;00;28.30;77.00;0.00
2019;05;12;23;00;28.04;80.00;0.00
2019;05;13;00;00;27.92;81.00;0.00
2019;05;13;01;00;27.70;82.00;0.00
2019;05;13;02;00;27.47;83.00;0.00
2019;05;13;03;00;27.33;83.00;0.00
2019;05;13;04;00;27.24;84.00;0.00
2019;05;13;05;00;27.14;84.00;0.00
2019;05;13;06;00;27.58;82.00;10.68
2019;05;13;07;00;29.26;74.00;140.62
2019;05;13;08;00;29.09;73.00;139.73
2019;05;13;09;00;31.24;61.00;403.17
2019;05;13;10;00;32.87;54.00;645.25
2019;05;13;11;00;34.52;49.00;797.44
2019;05;13;12;00;33.62;50.00;370.24
2019;05;13;13;00;34.01;48.00;415.63
2019;05;13;14;00;34.20;47.00;474.37
2019;05;13;15;00;34.06;47.00;385.37
2019;05;13;16;00;33.61;49.00;272.34
2019;05;13;17;00;33.05;51.00;127.27
2019;05;13;18;00;31.86;57.00;57.85
2019;05;13;19;00;30.86;63.00;0.89
2019;05;13;20;00;29.72;69.00;0.00
2019;05;13;21;00;29.15;73.00;0.00
2019;05;13;22;00;28.63;75.00;0.00
2019;05;13;23;00;28.11;79.00;0.00
2019;05;14;00;00;27.70;81.00;0.00
2019;05;14;01;00;27.85;80.00;0.00
2019;05;14;02;00;27.82;82.00;0.00
2019;05;14;03;00;27.76;83.00;0.00
2019;05;14;04;00;27.27;85.00;0.00
2019;05;14;05;00;26.88;87.00;0.00
2019;05;14;06;00;27.29;85.00;15.13
2019;05;14;07;00;29.00;76.00;144.18
2019;05;14;08;00;28.94;72.00;119.26
2019;05;14;09;00;30.98;63.00;407.62
2019;05;14;10;00;32.88;55.00;660.38
2019;05;14;11;00;34.03;51.00;631.90
2019;05;14;12;00;33.27;52.00;497.51
